nom_amenageur,siren_amenageur,contact_amenageur,nom_operateur,contact_operateur,telephone_operateur,nom_enseigne,id_station_itinerance,id_station_local,nom_station,implantation_station,adresse_station,code_insee_commune,coordonneesXY,nbre_pdc,id_pdc_itinerance,id_pdc_local,puissance_nominale,prise_type_ef,prise_type_2,prise_type_combo_ccs,prise_type_chademo,prise_type_autre,gratuit,paiement_acte,paiement_cb,paiement_autre,tarification,condition_acces,reservation,horaires,accessibilite_pmr,restriction_gabarit,station_deux_roues,raccordement,num_pdl,date_mise_en_service,observations,date_maj
GROUPE PARTOUCHE,588801464,,Sodetrel,sav@izivia.com,0972668001,GROUPE PARTOUCHE,FROTHPOTHR30431,FR*SOD*S*OTHR*304*3*_*_,PASINO GRAND - AIX-EN-PROVENCE,Voirie,7 Boulevard du Marechal Leclerc 13090 Aix-en-Provence,13090,"[43.522485,5.435765]",18,FROTHEOTHR30431,FR*SOD*E*OTHR*304*3*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2022-01-18,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
GROUPE PARTOUCHE,588801464,,Sodetrel,sav@izivia.com,0972668001,GROUPE PARTOUCHE,FROTHPOTHR304121,FR*SOD*S*OTHR*304*12*_*_,PASINO GRAND - AIX-EN-PROVENCE,Voirie,7 Boulevard du Marechal Leclerc 13090 Aix-en-Provence,13090,"[43.522485,5.435765]",18,FROTHEOTHR304121,FR*SOD*E*OTHR*304*12*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2022-01-18,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
GROUPE PARTOUCHE,588801464,,Sodetrel,sav@izivia.com,0972668001,GROUPE PARTOUCHE,FROTHPOTHR30471,FR*SOD*S*OTHR*304*7*_*_,PASINO GRAND - AIX-EN-PROVENCE,Voirie,7 Boulevard du Marechal Leclerc 13090 Aix-en-Provence,13090,"[43.522485,5.435765]",18,FROTHEOTHR30471,FR*SOD*E*OTHR*304*7*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2022-01-18,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
GROUPE PARTOUCHE,588801464,,Sodetrel,sav@izivia.com,0972668001,GROUPE PARTOUCHE,FROTHPOTHR30481,FR*SOD*S*OTHR*304*8*_*_,PASINO GRAND - AIX-EN-PROVENCE,Voirie,7 Boulevard du Marechal Leclerc 13090 Aix-en-Provence,13090,"[43.522485,5.435765]",18,FROTHEOTHR30481,FR*SOD*E*OTHR*304*8*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2022-01-18,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
GROUPE PARTOUCHE,588801464,,Sodetrel,sav@izivia.com,0972668001,GROUPE PARTOUCHE,FROTHPOTHR304131,FR*SOD*S*OTHR*304*13*_*_,PASINO GRAND - AIX-EN-PROVENCE,Voirie,7 Boulevard du Marechal Leclerc 13090 Aix-en-Provence,13090,"[43.522485,5.435765]",18,FROTHEOTHR304131,FR*SOD*E*OTHR*304*13*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2022-01-18,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
GROUPE PARTOUCHE,588801464,,Sodetrel,sav@izivia.com,0972668001,GROUPE PARTOUCHE,FROTHPOTHR304141,FR*SOD*S*OTHR*304*14*_*_,PASINO GRAND - AIX-EN-PROVENCE,Voirie,7 Boulevard du Marechal Leclerc 13090 Aix-en-Provence,13090,"[43.522485,5.435765]",18,FROTHEOTHR304141,FR*SOD*E*OTHR*304*14*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2022-01-18,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
GROUPE PARTOUCHE,588801464,,Sodetrel,sav@izivia.com,0972668001,GROUPE PARTOUCHE,FROTHPOTHR30451,FR*SOD*S*OTHR*304*5*_*_,PASINO GRAND - AIX-EN-PROVENCE,Voirie,7 Boulevard du Marechal Leclerc 13090 Aix-en-Provence,13090,"[43.522485,5.435765]",18,FROTHEOTHR30451,FR*SOD*E*OTHR*304*5*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2022-01-18,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
GROUPE PARTOUCHE,588801464,,Sodetrel,sav@izivia.com,0972668001,GROUPE PARTOUCHE,FROTHPOTHR304181,FR*SOD*S*OTHR*304*18*_*_,PASINO GRAND - AIX-EN-PROVENCE,Voirie,7 Boulevard du Marechal Leclerc 13090 Aix-en-Provence,13090,"[43.522485,5.435765]",18,FROTHEOTHR304181,FR*SOD*E*OTHR*304*18*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2022-01-18,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
GROUPE PARTOUCHE,588801464,,Sodetrel,sav@izivia.com,0972668001,GROUPE PARTOUCHE,FROTHPOTHR304171,FR*SOD*S*OTHR*304*17*_*_,PASINO GRAND - AIX-EN-PROVENCE,Voirie,7 Boulevard du Marechal Leclerc 13090 Aix-en-Provence,13090,"[43.522485,5.435765]",18,FROTHEOTHR304171,FR*SOD*E*OTHR*304*17*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2022-01-18,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
GROUPE PARTOUCHE,588801464,,Sodetrel,sav@izivia.com,0972668001,GROUPE PARTOUCHE,FROTHPOTHR304111,FR*SOD*S*OTHR*304*11*_*_,PASINO GRAND - AIX-EN-PROVENCE,Voirie,7 Boulevard du Marechal Leclerc 13090 Aix-en-Provence,13090,"[43.522485,5.435765]",18,FROTHEOTHR304111,FR*SOD*E*OTHR*304*11*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2022-01-18,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
GROUPE PARTOUCHE,588801464,,Sodetrel,sav@izivia.com,0972668001,GROUPE PARTOUCHE,FROTHPOTHR30411,FR*SOD*S*OTHR*304*1*_*_,PASINO GRAND - AIX-EN-PROVENCE,Voirie,7 Boulevard du Marechal Leclerc 13090 Aix-en-Provence,13090,"[43.522485,5.435765]",18,FROTHEOTHR30411,FR*SOD*E*OTHR*304*1*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2022-01-18,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
GROUPE PARTOUCHE,588801464,,Sodetrel,sav@izivia.com,0972668001,GROUPE PARTOUCHE,FROTHPOTHR30481,FR*SOD*S*OTHR*304*8*_*_,PASINO GRAND - AIX-EN-PROVENCE,Voirie,7 Boulevard du Marechal Leclerc 13090 Aix-en-Provence,13090,"[43.522485,5.435765]",18,FROTHEOTHR30481,FR*SOD*E*OTHR*304*8*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2022-01-18,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
GROUPE PARTOUCHE,588801464,,Sodetrel,sav@izivia.com,0972668001,GROUPE PARTOUCHE,FROTHPOTHR304141,FR*SOD*S*OTHR*304*14*_*_,PASINO GRAND - AIX-EN-PROVENCE,Voirie,7 Boulevard du Marechal Leclerc 13090 Aix-en-Provence,13090,"[43.522485,5.435765]",18,FROTHEOTHR304141,FR*SOD*E*OTHR*304*14*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2022-01-18,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
GROUPE PARTOUCHE,588801464,,Sodetrel,sav@izivia.com,0972668001,GROUPE PARTOUCHE,FROTHPOTHR30431,FR*SOD*S*OTHR*304*3*_*_,PASINO GRAND - AIX-EN-PROVENCE,Voirie,7 Boulevard du Marechal Leclerc 13090 Aix-en-Provence,13090,"[43.522485,5.435765]",18,FROTHEOTHR30431,FR*SOD*E*OTHR*304*3*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2022-01-18,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
GROUPE PARTOUCHE,588801464,,Sodetrel,sav@izivia.com,0972668001,GROUPE PARTOUCHE,FROTHPOTHR304101,FR*SOD*S*OTHR*304*10*_*_,PASINO GRAND - AIX-EN-PROVENCE,Voirie,7 Boulevard du Marechal Leclerc 13090 Aix-en-Provence,13090,"[43.522485,5.435765]",18,FROTHEOTHR304101,FR*SOD*E*OTHR*304*10*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2022-01-18,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
GROUPE PARTOUCHE,588801464,,Sodetrel,sav@izivia.com,0972668001,GROUPE PARTOUCHE,FROTHPOTHR30461,FR*SOD*S*OTHR*304*6*_*_,PASINO GRAND - AIX-EN-PROVENCE,Voirie,7 Boulevard du Marechal Leclerc 13090 Aix-en-Provence,13090,"[43.522485,5.435765]",18,FROTHEOTHR30461,FR*SOD*E*OTHR*304*6*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2022-01-18,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
GROUPE PARTOUCHE,588801464,,Sodetrel,sav@izivia.com,0972668001,GROUPE PARTOUCHE,FROTHPOTHR30441,FR*SOD*S*OTHR*304*4*_*_,PASINO GRAND - AIX-EN-PROVENCE,Voirie,7 Boulevard du Marechal Leclerc 13090 Aix-en-Provence,13090,"[43.522485,5.435765]",18,FROTHEOTHR30441,FR*SOD*E*OTHR*304*4*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2022-01-18,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
GROUPE PARTOUCHE,588801464,,Sodetrel,sav@izivia.com,0972668001,GROUPE PARTOUCHE,FROTHPOTHR30451,FR*SOD*S*OTHR*304*5*_*_,PASINO GRAND - AIX-EN-PROVENCE,Voirie,7 Boulevard du Marechal Leclerc 13090 Aix-en-Provence,13090,"[43.522485,5.435765]",18,FROTHEOTHR30451,FR*SOD*E*OTHR*304*5*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2022-01-18,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
GROUPE PARTOUCHE,588801464,,Sodetrel,sav@izivia.com,0972668001,GROUPE PARTOUCHE,FROTHPOTHR304161,FR*SOD*S*OTHR*304*16*_*_,PASINO GRAND - AIX-EN-PROVENCE,Voirie,7 Boulevard du Marechal Leclerc 13090 Aix-en-Provence,13090,"[43.522485,5.435765]",18,FROTHEOTHR304161,FR*SOD*E*OTHR*304*16*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2022-01-18,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
GROUPE PARTOUCHE,588801464,,Sodetrel,sav@izivia.com,0972668001,GROUPE PARTOUCHE,FROTHPOTHR30421,FR*SOD*S*OTHR*304*2*_*_,PASINO GRAND - AIX-EN-PROVENCE,Voirie,7 Boulevard du Marechal Leclerc 13090 Aix-en-Provence,13090,"[43.522485,5.435765]",18,FROTHEOTHR30421,FR*SOD*E*OTHR*304*2*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2022-01-18,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
GROUPE PARTOUCHE,588801464,,Sodetrel,sav@izivia.com,0972668001,GROUPE PARTOUCHE,FROTHPOTHR30411,FR*SOD*S*OTHR*304*1*_*_,PASINO GRAND - AIX-EN-PROVENCE,Voirie,7 Boulevard du Marechal Leclerc 13090 Aix-en-Provence,13090,"[43.522485,5.435765]",18,FROTHEOTHR30411,FR*SOD*E*OTHR*304*1*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2022-01-18,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
GROUPE PARTOUCHE,588801464,,Sodetrel,sav@izivia.com,0972668001,GROUPE PARTOUCHE,FROTHPOTHR304111,FR*SOD*S*OTHR*304*11*_*_,PASINO GRAND - AIX-EN-PROVENCE,Voirie,7 Boulevard du Marechal Leclerc 13090 Aix-en-Provence,13090,"[43.522485,5.435765]",18,FROTHEOTHR304111,FR*SOD*E*OTHR*304*11*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2022-01-18,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
GROUPE PARTOUCHE,588801464,,Sodetrel,sav@izivia.com,0972668001,GROUPE PARTOUCHE,FROTHPOTHR30421,FR*SOD*S*OTHR*304*2*_*_,PASINO GRAND - AIX-EN-PROVENCE,Voirie,7 Boulevard du Marechal Leclerc 13090 Aix-en-Provence,13090,"[43.522485,5.435765]",18,FROTHEOTHR30421,FR*SOD*E*OTHR*304*2*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2022-01-18,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
GROUPE PARTOUCHE,588801464,,Sodetrel,sav@izivia.com,0972668001,GROUPE PARTOUCHE,FROTHPOTHR304101,FR*SOD*S*OTHR*304*10*_*_,PASINO GRAND - AIX-EN-PROVENCE,Voirie,7 Boulevard du Marechal Leclerc 13090 Aix-en-Provence,13090,"[43.522485,5.435765]",18,FROTHEOTHR304101,FR*SOD*E*OTHR*304*10*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2022-01-18,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
GROUPE PARTOUCHE,588801464,,Sodetrel,sav@izivia.com,0972668001,GROUPE PARTOUCHE,FROTHPOTHR304161,FR*SOD*S*OTHR*304*16*_*_,PASINO GRAND - AIX-EN-PROVENCE,Voirie,7 Boulevard du Marechal Leclerc 13090 Aix-en-Provence,13090,"[43.522485,5.435765]",18,FROTHEOTHR304161,FR*SOD*E*OTHR*304*16*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2022-01-18,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
GROUPE PARTOUCHE,588801464,,Sodetrel,sav@izivia.com,0972668001,GROUPE PARTOUCHE,FROTHPOTHR304181,FR*SOD*S*OTHR*304*18*_*_,PASINO GRAND - AIX-EN-PROVENCE,Voirie,7 Boulevard du Marechal Leclerc 13090 Aix-en-Provence,13090,"[43.522485,5.435765]",18,FROTHEOTHR304181,FR*SOD*E*OTHR*304*18*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2022-01-18,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
GROUPE PARTOUCHE,588801464,,"",sav@izivia.com,0972668001,GROUPE PARTOUCHE,FROTHPOTHR38512,FR*SOD*S*OTHR*385*1*_*_,CASINO DE DIEPPE,Voirie,3 Boulevard de Verdun 76200 Dieppe,76200,"[49.925949,1.073040]",2,FROTHEOTHR38512,FR*SOD*E*OTHR*385*1*2*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2022-04-21,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
GROUPE PARTOUCHE,588801464,,"",sav@izivia.com,0972668001,GROUPE PARTOUCHE,FROTHPOTHR38511,FR*SOD*S*OTHR*385*1*_*_,CASINO DE DIEPPE,Voirie,3 Boulevard de Verdun 76200 Dieppe,76200,"[49.925949,1.073040]",2,FROTHEOTHR38511,FR*SOD*E*OTHR*385*1*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2022-04-21,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
GROUPE PARTOUCHE,588801464,,"",sav@izivia.com,0972668001,GROUPE PARTOUCHE,FROTHPOTHR38512,FR*SOD*S*OTHR*385*1*_*_,CASINO DE DIEPPE,Voirie,3 Boulevard de Verdun 76200 Dieppe,76200,"[49.925949,1.073040]",2,FROTHEOTHR38512,FR*SOD*E*OTHR*385*1*2*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2022-04-21,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
GROUPE PARTOUCHE,588801464,,"",sav@izivia.com,0972668001,GROUPE PARTOUCHE,FROTHPOTHR38511,FR*SOD*S*OTHR*385*1*_*_,CASINO DE DIEPPE,Voirie,3 Boulevard de Verdun 76200 Dieppe,76200,"[49.925949,1.073040]",2,FROTHEOTHR38511,FR*SOD*E*OTHR*385*1*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2022-04-21,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
GROUPE PARTOUCHE - CASINO ROYAT,,,Sodetrel,sav@izivia.com,0972668001,GROUPE PARTOUCHE - CASINO ROYAT,FROTHPOTHR15211,FR*SOD*S*OTHR*152*1*_*_,GROUPE PARTOUCHE - CASINO ROYAT - ROYAT,Voirie,63 avenue des Thermes 63400 Chamalières,63400,"[45.768681,3.058581]",2,FROTHEOTHR15211,FR*SOD*E*OTHR*152*1*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2020-11-16,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
GROUPE PARTOUCHE - CASINO ROYAT,,,Sodetrel,sav@izivia.com,0972668001,GROUPE PARTOUCHE - CASINO ROYAT,FROTHPOTHR15221,FR*SOD*S*OTHR*152*2*_*_,GROUPE PARTOUCHE - CASINO ROYAT - ROYAT,Voirie,63 avenue des Thermes 63400 Chamalières,63400,"[45.768681,3.058581]",2,FROTHEOTHR15221,FR*SOD*E*OTHR*152*2*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2020-11-16,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
GROUPE PARTOUCHE - CASINO ROYAT,,,Sodetrel,sav@izivia.com,0972668001,GROUPE PARTOUCHE - CASINO ROYAT,FROTHPOTHR15211,FR*SOD*S*OTHR*152*1*_*_,GROUPE PARTOUCHE - CASINO ROYAT - ROYAT,Voirie,63 avenue des Thermes 63400 Chamalières,63400,"[45.768681,3.058581]",2,FROTHEOTHR15211,FR*SOD*E*OTHR*152*1*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2020-11-16,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
GROUPE PARTOUCHE - CASINO ROYAT,,,Sodetrel,sav@izivia.com,0972668001,GROUPE PARTOUCHE - CASINO ROYAT,FROTHPOTHR15221,FR*SOD*S*OTHR*152*2*_*_,GROUPE PARTOUCHE - CASINO ROYAT - ROYAT,Voirie,63 avenue des Thermes 63400 Chamalières,63400,"[45.768681,3.058581]",2,FROTHEOTHR15221,FR*SOD*E*OTHR*152*2*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2020-11-16,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
HAUTS DE MONTROUGE,317685238,,Sodetrel,sav@izivia.com,0972668001,HAUTS DE MONTROUGE,FROTHPOTHR30521,FR*SOD*S*OTHR*305*2*_*_,HAUTS DE MONTROUGE - NOGARO,Voirie,1286 Avenue du Docteur Couécou 32110 Nogaro,32110,"[43.753948,-0.049089]",2,FROTHEOTHR30521,FR*SOD*E*OTHR*305*2*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2022-01-21,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
HAUTS DE MONTROUGE,317685238,,Sodetrel,sav@izivia.com,0972668001,HAUTS DE MONTROUGE,FROTHPOTHR30511,FR*SOD*S*OTHR*305*1*_*_,HAUTS DE MONTROUGE - NOGARO,Voirie,1286 Avenue du Docteur Couécou 32110 Nogaro,32110,"[43.753948,-0.049089]",2,FROTHEOTHR30511,FR*SOD*E*OTHR*305*1*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2022-01-21,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
HAUTS DE MONTROUGE,317685238,,Sodetrel,sav@izivia.com,0972668001,HAUTS DE MONTROUGE,FROTHPOTHR30511,FR*SOD*S*OTHR*305*1*_*_,HAUTS DE MONTROUGE - NOGARO,Voirie,1286 Avenue du Docteur Couécou 32110 Nogaro,32110,"[43.753948,-0.049089]",2,FROTHEOTHR30511,FR*SOD*E*OTHR*305*1*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2022-01-21,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
HAUTS DE MONTROUGE,317685238,,Sodetrel,sav@izivia.com,0972668001,HAUTS DE MONTROUGE,FROTHPOTHR30521,FR*SOD*S*OTHR*305*2*_*_,HAUTS DE MONTROUGE - NOGARO,Voirie,1286 Avenue du Docteur Couécou 32110 Nogaro,32110,"[43.753948,-0.049089]",2,FROTHEOTHR30521,FR*SOD*E*OTHR*305*2*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2022-01-21,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
HOTEL CARCARILLE,383806783,"",Sodetrel,sav@izivia.com,0972668001,HOTEL CARCARILLE,FROTHPOTHR22011,FR*SOD*S*OTHR*220*1*_*_,HOTEL CARCARILLE - GORDES,Voirie,3018 route des trois soldats 84220 Gordes,84220,"[43.909480,5.221250]",2,FROTHEOTHR22011,FR*SOD*E*OTHR*220*1*1*_,22,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-07-28,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
HOTEL CARCARILLE,383806783,"",Sodetrel,sav@izivia.com,0972668001,HOTEL CARCARILLE,FROTHPOTHR22012,FR*SOD*S*OTHR*220*1*_*_,HOTEL CARCARILLE - GORDES,Voirie,3018 route des trois soldats 84220 Gordes,84220,"[43.909480,5.221250]",2,FROTHEOTHR22012,FR*SOD*E*OTHR*220*1*2*_,22,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-07-28,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
HOTEL CARCARILLE,383806783,"",Sodetrel,sav@izivia.com,0972668001,HOTEL CARCARILLE,FROTHPOTHR22011,FR*SOD*S*OTHR*220*1*_*_,HOTEL CARCARILLE - GORDES,Voirie,3018 route des trois soldats 84220 Gordes,84220,"[43.909480,5.221250]",2,FROTHEOTHR22011,FR*SOD*E*OTHR*220*1*1*_,22,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-07-28,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
HOTEL CARCARILLE,383806783,"",Sodetrel,sav@izivia.com,0972668001,HOTEL CARCARILLE,FROTHPOTHR22012,FR*SOD*S*OTHR*220*1*_*_,HOTEL CARCARILLE - GORDES,Voirie,3018 route des trois soldats 84220 Gordes,84220,"[43.909480,5.221250]",2,FROTHEOTHR22012,FR*SOD*E*OTHR*220*1*2*_,22,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-07-28,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
